,URL,Title,Type,Floorsize,Carpet_area,Price_per_sqft,Price,Status,No_Of_Bathrooms,Is_new,Description,Facing,Furnishing_status,Locality,About_locality,Amenities_list
226,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20493504/1bhk-1t-550-sqft-apartment,"550 sq ft 1 BHK 1T East facing Completed property Apartment for sale at Rs 2.00 crore in Project in Bandra West, Mumbai",1 BHK Apartment ,550 sq ft,460 sq ft,"36,363/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",20000000,Ready to move,1,Resale,"It’s a 1 bhk multistorey apartment situated in Bandra West, Mumbai. It has an area of 550 sqft with a carpet area of 460 sqft . The property is available at a price of Rs. 2.00 cr . It is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. Please contact for more details.",East,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'Lift(s)']"
227,https://www.makaan.com/mumbai/reputed-builder-carter-apartment-in-bandra-west-20901221/1bhk-2t-550-sqft-apartment,"550 sq ft 1 BHK 2T SouthWest facing Apartment for sale at Rs 2.50 crore in Reputed Builder Carter Apartment in Bandra West, Mumbai",1 BHK Apartment ,550 sq ft,450 sq ft,"45,454/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",25000000,Ready to move,2,Resale,"A spacious 1 bhk multistorey apartment is available for sale in Carter Apartment, Bandra West, Mumbai. It has a salable area of 550 sqft and is available at a price of Rs. 45,454 per sqft. It is a 3 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. Contact us for more details.",SouthWest,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'Gas connection', 'Intercom', 'Lift(s)']"
228,https://www.makaan.com/mumbai/builder-project-in-bandra-west-21229755/3bhk-3t-1185-sqft-apartment,"1185 sq ft 3 BHK 3T West facing Apartment for sale at Rs 5.50 crore in Project in Bandra West, Mumbai",3 BHK Apartment ,"1,185 sq ft",1085 sq ft,"46,413/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",55000000,Ready to move,3,Resale,"It has an area of 1185 sqft with a carpet area of 1085 sqft . The property is available at a price of Rs. 5.50 cr . It is a semi-furnished property. It is facing west direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details.",West,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'BED', 'AC', 'Dining Table', 'Lift(s)']"
229,https://www.makaan.com/mumbai/builder-project-in-bandra-west-13820553/1rk-1t-275-sqft-builderfloor,"275 sq ft 1RK 1T East facing BuilderFloor for sale at Rs 57.00 lacs in Project in Bandra West, Mumbai",1 RK Studio Apartment ,275 sq ft,,"20,727/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",5700000,Ready to move,1,Resale,It’s a 1 rk builder floor situated in Bandra West. It has a built-up area of 275 sqft and is priced at Rs. 57.00 lac . It is an unfurnished property. It is a ready-to-move-in property. It is well connected to the city areas. Please contact us for more details.,East,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"[""Children's play area"", 'Full Power Backup', 'Gymnasium']"
230,https://www.makaan.com/mumbai/nestor-builders-and-developers-tribeca-in-bandra-west-20103372/3bhk-3t-1250-sqft-apartment,"1250 sq ft 3 BHK 3T NorthEast facing Apartment for sale at Rs 5.50 crore in Nestor Tribeca in Bandra West, Mumbai",3 BHK Apartment ,"1,250 sq ft",1200 sq ft,"44,000/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",55000000,Ready to move,3,Resale,"A 3 bhk property is available for sale in Nestor Builders And Developers Tribeca, Bandra West, Mumbai. It has a salable area of 1250 sqft and is available at a price of Rs. 44,000 per sqft. The house is semi-furnished. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It is facing northeast direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact for more details.",NorthEast,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Sofa', 'Club House', 'Microwave', 'Refrigerator', 'Full Power Backup', 'Sports Facility', 'BED', ""Children's play area"", 'Dining Table', 'Swimming Pool', 'AC', 'Gas connection', 'TV', 'Washing Machine', 'Gymnasium', 'Intercom', 'Lift(s)']"
231,https://www.makaan.com/mumbai/builder-sea-queen-palace-in-bandra-west-21036440/5bhk-5t-3850-sqft-apartment,"3850 sq ft 5 BHK 5T West facing Apartment for sale at Rs 30.00 crore in Sea queen palace 7th floor in Bandra West, Mumbai",5 BHK Apartment ,"3,850 sq ft",2900 sq ft,"77,922/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",300000000,Ready to move,5,,"A 5 bhk property is available for sale in Bandra West, Mumbai. It has a salable area of 3850 sqft and is available at a price of Rs. 77,922 per sqft. The house is semi-furnished. It has 4 wardrobe, 3 tv, 1 refrigerator and 1 sofa. It also has 1 washing machine, 1 wifi, 1 dining table, 1 gas connection, 5 ac, 2 bed and 1 modular kitchen. It’s on 7th floor out of 12 floors building. Its main door is facing west direction. The property has 5 bathrooms and 8 balconies. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities.",West,Semi-Furnished,Bandra West,,"['Shopping Mall', 'Landscaped Gardens', 'BED', 'Swimming Pool', 'Dining Table', 'Jogging Track', 'Vaastu Compliant', 'Indoor Games', 'Wifi', 'TV', 'Multipurpose Room', 'Intercom', 'Lift(s)', 'Rain Water Harvesting', 'Hospital', 'Refrigerator', 'School', ""Children's play area"", 'Staff Quarter', 'Washing Machine', '24 X 7 Security', 'Car Parking', 'Gymnasium', 'ATM', 'Full Power Backup', 'Wardrobe', 'Gas connection', 'AC', 'Sofa', 'Maintenance Staff']"
232,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20560324/2bhk-2t-590-sqft-apartment,"590 sq ft 2 BHK 2T North facing Apartment for sale at Rs 2.30 crore in Project in Bandra West, Mumbai",2 BHK Apartment ,590 sq ft,488 sq ft,"38,983/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",23000000,Ready to move,2,Resale,"It has a salable area of 590 sqft and is available at a price of Rs. 38,983 per sqft. The house is semi-furnished. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas.",North,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'BED', ""Children's play area"", 'Dining Table', 'Swimming Pool', 'Sofa', 'Gymnasium', 'Intercom', 'Lift(s)']"
233,https://www.makaan.com/mumbai/darvesh-royale-in-bandra-west-20696261/6bhk-6t-4200-sqft-apartment,"4200 sq ft 6 BHK 6T SouthWest facing Apartment for sale at Rs 21.00 crore in Darvesh Royale in Bandra West, Mumbai",6 BHK Apartment ,"4,200 sq ft",4000 sq ft,"50,000/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",210000000,Ready to move,6,Resale,"Well designed 6 bhk multistorey apartment is available at a prime location in Darvesh Royale. It has an area of 4200 sqft with a carpet area of 4000 sqft . The property is available at a price of Rs. 21.00 cr . It is a semi-furnished property. It has 1 tv, 1 refrigerator, 1 sofa and 1 sofa. It also has 1 washing machine, 1 microwave, 1 dining table, 1 ac and 1 bed. It is southwest facing property. It is a 8 year old ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas.",SouthWest,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Sofa', 'Rain Water Harvesting', 'Club House', 'Microwave', 'Refrigerator', 'Full Power Backup', 'Vaastu Compliant', 'BED', 'Dining Table', 'AC', 'TV', 'Washing Machine', '24 X 7 Security', 'Car Parking', 'Gymnasium', 'Jogging Track', 'Intercom', 'Lift(s)']"
234,https://www.makaan.com/mumbai/builder-silver-springs-apartment-in-bandra-west-21106430/2bhk-3t-1050-sqft-apartment,"1050 sq ft 2 BHK 3T South facing Apartment for sale at Rs 4.50 crore in Silver Springs Apartment in Bandra West, Mumbai",2 BHK Apartment ,"1,050 sq ft",803 sq ft,"42,857/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",45000000,Ready to move,3,Resale,"It’s a 2 bhk multistorey apartment situated in Silver Springs Apartment, Bandra West. It has a built-up area of 1050 sqft and is priced at Rs. 4.50 cr . The house is semi-furnished. It is facing south direction. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details.",South,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', ""Children's play area"", 'Gas connection', 'AC', 'Intercom', 'Lift(s)']"
235,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20542903/4bhk-4t-2520-sqft-apartment,"2520 sq ft 4 BHK 4T West facing Completed property Apartment for sale at Rs 9.45 crore in Project in Bandra West, Mumbai",4 BHK Apartment ,"2,520 sq ft",1800 sq ft,"37,500/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",94500000,Ready to move,4,Resale,It has a built-up area of 2520 sqft and is priced at Rs. 9.45 cr . The house is semi-furnished. Its main door is facing west direction. It is a ready-to-move-in property. Contact us for more details.,West,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', ""Children's play area"", 'Swimming Pool', 'Gymnasium', 'Intercom', 'Lift(s)']"
236,https://www.makaan.com/mumbai/kryshnajay-developers-pali-hill-navroze-premises-chsl-in-bandra-west-14961877/4bhk-4t-3143-sqft-apartment,"3143 sq ft 4 BHK 4T East facing Under Construction property Apartment for sale at Rs 12.00 crore in Kryshnajay Pali Hill Navroze Premises CHSL 50th floor in Bandra West, Mumbai",4 BHK Apartment ,"3,143 sq ft",2418 sq ft,,120000000,Ready to move,4,,"4 bhk , 3143 sqft , Pali Hill , ready possession , oc received , no gst , luxury at economy , full amenities , integrated towers , all round connectivity , posh location , elite people",East,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Landscaped Gardens', 'Swimming Pool', 'Jogging Track', 'Vaastu Compliant', 'Indoor Games', 'Multipurpose Room', 'Intercom', 'Lift(s)', 'Rain Water Harvesting', ""Children's play area"", '24 X 7 Security', 'Car Parking', 'Gymnasium', 'Club House', 'Full Power Backup', 'Sports Facility', 'Wardrobe', 'Gas connection', 'Cafeteria', 'Maintenance Staff']"
237,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20622549/4bhk-4t-2500-sqft-apartment,"2500 sq ft 4 BHK 4T SouthWest facing Completed property Apartment for sale at Rs 22.00 crore in Project in Bandra West, Mumbai",4 BHK Apartment ,"2,500 sq ft",2200 sq ft,"88,000/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",220000000,Ready to move,4,Resale,"A spacious 4 bhk multistorey apartment is available for sale in Bandra West, Mumbai. It has a built-up area of 2500 sqft and is priced at Rs. 22.00 cr . The house is unfurnished. It has 1 refrigerator, 1 dining table, 1 gas connection and 1 ac. It also has 1 bed. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Kindly call us for details.",SouthWest,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Refrigerator', 'Full Power Backup', 'BED', 'Gas connection', 'AC', 'Dining Table', 'Intercom', 'Lift(s)']"
238,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20607413/2bhk-2t-1000-sqft-apartment,"1000 sq ft 2 BHK 2T West facing Completed property Apartment for sale at Rs 3.40 crore in Project in Bandra West, Mumbai",2 BHK Apartment ,"1,000 sq ft",800 sq ft,"34,000/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",34000000,Ready to move,2,Resale,"Well designed 2 bhk multistorey apartment is available at a prime location in Bandra West. It has an area of 1000 sqft with a carpet area of 800 sqft . The property is available at a price of Rs. 3.40 cr . The house is unfurnished. It is west facing property. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details.",West,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'AC', 'Gas connection', 'Intercom', 'Lift(s)']"
239,https://www.makaan.com/mumbai/builder-project-in-bandra-west-21095780/4bhk-4t-2400-sqft-apartment,,,,,,,,,,,,,,,[]
240,https://www.makaan.com/mumbai/lokhandwala-imperial-heights-in-bandra-west-15305843/4bhk-6t-2275-sqft-apartment,"2275 sq ft 4 BHK 6T East facing Apartment for sale at Rs 6.00 crore in Lokhandwala Imperial Heights 50th floor in Bandra West, Mumbai",4 BHK Apartment ,"2,275 sq ft",,"26,373/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",60000000,Ready to move,6,,"4 bhk , 2275 sqft , Bandra( west) , ready possession , oc received , no gst , luxury at economy , full amenities , integrated towers , all round connectivity , posh location , elite people",East,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Landscaped Gardens', 'Swimming Pool', 'Jogging Track', 'Vaastu Compliant', 'Indoor Games', 'Multipurpose Room', 'Intercom', 'Lift(s)', 'Rain Water Harvesting', ""Children's play area"", 'Staff Quarter', '24 X 7 Security', 'Car Parking', 'Gymnasium', 'Club House', 'Full Power Backup', 'Sports Facility', 'Wardrobe', 'Gas connection', 'Cafeteria', 'Maintenance Staff']"
241,https://www.makaan.com/mumbai/reputed-builder-ajanta-apartments-in-bandra-west-21095833/3bhk-3t-1320-sqft-apartment,"1320 sq ft 3 BHK 3T SouthWest facing Apartment for sale at Rs 5.00 crore in Reputed Builder Ajanta Apartments in Bandra West, Mumbai",3 BHK Apartment ,"1,320 sq ft",1100 sq ft,"37,878/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",50000000,Ready to move,3,Resale,"It has an area of 1320 sqft with a carpet area of 1100 sqft . The property is available at a price of Rs. 5.00 cr . It is a furnished property. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. Its main door is facing southwest direction. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities.",SouthWest,Furnished,Bandra West,,"['Sofa', 'Microwave', 'Refrigerator', 'Full Power Backup', 'BED', 'AC', 'Gas connection', 'TV', 'Washing Machine', 'Dining Table', 'Intercom', 'Lift(s)']"
242,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20797904/4bhk-4t-3350-sqft-apartment,"3350 sq ft 4 BHK 4T SouthWest facing Completed property Apartment for sale at Rs 18.00 crore in Project in Bandra West, Mumbai",4 BHK Apartment ,"3,350 sq ft",2800 sq ft,"53,731/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",180000000,Ready to move,4,Resale,"A 4 bhk property is available for sale in Bandra West, Mumbai. It has an area of 3350 sqft with a carpet area of 2800 sqft . The property is available at a price of Rs. 18.00 cr . The house is furnished. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It is facing southwest direction. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details.",SouthWest,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Sofa', 'Microwave', 'Refrigerator', 'Full Power Backup', 'BED', 'AC', 'Gas connection', 'TV', 'Washing Machine', 'Dining Table', 'Intercom', 'Lift(s)']"
243,https://www.makaan.com/mumbai/builder-project-in-bandra-west-19845893/3bhk-3t-1400-sqft-apartment,"1400 sq ft 3 BHK 3T NorthEast facing Apartment for sale at Rs 5.65 crore in Project in Bandra West, Mumbai",3 BHK Apartment ,"1,400 sq ft",1100 sq ft,"40,357/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",56500000,Ready to move,3,Resale,"It’s a 3 bhk multistorey apartment situated in Bandra West, Mumbai. It is a semi-furnished property. It is northeast facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. Contact us for more details.",NorthEast,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Sofa', 'Club House', 'Microwave', 'Refrigerator', 'Full Power Backup', 'Sports Facility', 'BED', ""Children's play area"", 'Dining Table', 'AC', 'Gas connection', 'TV', 'Washing Machine', 'Gymnasium', 'Intercom', 'Lift(s)']"
244,https://www.makaan.com/mumbai/blackstone-maqba-heights-in-bandra-west-19228277/3bhk-3t-1300-sqft-apartment,"1300 sq ft 3 BHK 3T West facing Apartment for sale at Rs 6.50 crore in Blackstone Maqba Heights in Bandra West, Mumbai",3 BHK Apartment ,"1,300 sq ft",1000 sq ft,"50,000/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",65000000,Ready to move,3,Resale,Well designed 3 bhk multistorey apartment is available at a prime location in Blackstone Maqba Heights. It has a built-up area of 1300 sqft and is priced at Rs. 6.50 cr . The house is semi-furnished. It is facing west direction. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Contact us for more details.,West,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Club House', 'Full Power Backup', 'Vaastu Compliant', 'Sports Facility', 'Car Parking', ""Children's play area"", 'Swimming Pool', 'Gas connection', 'AC', 'Staff Quarter', '24 X 7 Security', 'Multipurpose Room', 'Gymnasium', 'Jogging Track', 'Intercom', 'Lift(s)']"
245,https://www.makaan.com/mumbai/builder-project-in-bandra-west-12982489/1bhk-1t-680-sqft-apartment,"680 sq ft 1 BHK 1T East facing Apartment for sale at Rs 2.40 crore in Project in Bandra West, Mumbai",1 BHK Apartment ,680 sq ft,530 sq ft,"35,294/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",24000000,Ready to move,1,Resale,"A 1 bhk property is available for sale in Bandra West, Mumbai. It has an area of 680 sqft with a carpet area of 530 sqft . The property is available at a price of Rs. 2.40 cr . The house is furnished. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. Please contact us for more details.",East,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Sofa', 'Microwave', 'Refrigerator', 'Full Power Backup', 'BED', 'AC', 'Gas connection', 'TV', 'Washing Machine', 'Dining Table', 'Lift(s)']"
246,https://www.makaan.com/mumbai/builder-bandra-investment-society-in-bandra-west-20577613/2bhk-2t-1200-sqft-apartment,"1200 sq ft 2 BHK 2T West facing Apartment for sale at Rs 4.25 crore in Bandra Investment Society 7th floor in Bandra West, Mumbai",2 BHK Apartment ,"1,200 sq ft",840 sq ft,"35,416/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",42500000,Ready to move,2,,"A spacious 2 bhk multistorey apartment is available for sale in Bandra West, Mumbai. It has an area of 1200 sqft with a carpet area of 840 sqft . The property is available at a price of Rs. 4.25 cr (negotiable ). It is a furnished property. It has 2 wardrobe, 1 tv, 1 refrigerator and 1 sofa. It also has 1 washing machine, 1 wifi, 1 microwave, 1 dining table, 1 gas connection, 3 ac, 2 bed and 1 modular kitchen. It is located on the 7th floor(out of a total of 14 floor(s)). One of the major USPs of the property is that it is a road facing property. The property is in a complex owned by a co-operative society. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact for more details.",West,Furnished,Bandra West,,"['Shopping Mall', 'BED', 'Dining Table', 'Jogging Track', 'Sofa', 'Microwave', 'Vaastu Compliant', 'Indoor Games', 'Wifi', 'TV', 'Multipurpose Room', 'Intercom', 'Lift(s)', 'Rain Water Harvesting', 'Hospital', 'Refrigerator', 'School', ""Children's play area"", 'Staff Quarter', 'Washing Machine', '24 X 7 Security', 'Car Parking', 'ATM', 'Full Power Backup', 'Sports Facility', 'Wardrobe', 'AC', 'Gas connection', 'Cafeteria', 'Maintenance Staff']"
247,https://www.makaan.com/mumbai/builder-project-in-bandra-west-21088584/1bhk-1t-550-sqft-apartment,"550 sq ft 1 BHK 1T Completed property Apartment for sale at Rs 5.50 crore in Project in Bandra West, Mumbai",1 BHK Apartment ,550 sq ft,550 sq ft,"1,00,000/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",55000000,Ready to move,1,Resale,"A spacious 1 bhk multistorey apartment is available for sale in Bandra West, Mumbai. It has an area of 550 sqft with a carpet area of 550 sqft . The property is available at a price of Rs. 5.50 cr . The house is furnished. It is a ready-to-move-in property. It is situated in the proximity of all the important facilities. Kindly call us for details.",,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,['TV']
248,https://www.makaan.com/mumbai/swaraj-homes-convent-view-apartment-in-bandra-west-20796998/3bhk-3t-1350-sqft-apartment,"1350 sq ft 3 BHK 3T Apartment for sale at Rs 5.50 crore in Swaraj Homes Convent View Apartment in Bandra West, Mumbai",3 BHK Apartment ,"1,350 sq ft",1125 sq ft,"40,740/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",55000000,Ready to move,3,Resale,"Nicely done up flat. Very good Location. 
Well maintained society.  More About This Property Looking for a 3 BHK Apartment for sale in Mumbai? Your search ends here. Buy this 3 BHK property in Mumbai's finest location, Bandra West. It is on floor 4 out of 7 floors. The built up area of this property is 1350 Square feet. It is spacious for a family and this property has a carpet area of 1125 Square feet. There are 3 bedrooms and 3 bathroom. The Apartment has lift facility. It is a thoroughly safe premise with cctv facility. This property has power backup facility. Regular water supply is available. There are a number of reputed schools in the vicinity such as Duruelo Convent High School, Bali Guitar Academy, and St Joseph's Convent High School, Bandra west.. Medical facility is also close at hand with names like Holy Family Multispeciality Hospital Bandra, Lilavati Hospital And Research Centre, and Ojas Eye Hospital",,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', ""Children's play area"", 'Gas connection', 'AC', '24 X 7 Security', 'Car Parking', 'Maintenance Staff', 'Lift(s)']"
249,https://www.makaan.com/mumbai/builder-project-in-bandra-west-18685568/4bhk-4125-sqft-apartment,"4125 sq ft 4 BHK Apartment for sale at Rs 7.50 crore in Project in Bandra West, Mumbai",4 BHK Apartment ,"4,125 sq ft",2750 sq ft,"18,181/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",75000000,Ready to move,,Resale,"It’s a 4 bhk multistorey apartment situated in Bandra West, Mumbai. It has a built-up area of 4125 sqft and is priced at Rs. 7.50 cr . It is an unfurnished property. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact for more details.",,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,['AC']
250,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20709569/3bhk-3t-1007-sqft-apartment,"1007 sq ft 3 BHK 3T West facing Apartment for sale at Rs 5.50 crore in Project in Bandra West, Mumbai",3 BHK Apartment ,"1,007 sq ft",942 sq ft,"54,617/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",55000000,Ready to move,3,Resale,"A 3 bhk property is available for sale in Bandra West, Mumbai. The house is semi-furnished. It is facing west direction. This residential property is ready-to-move-in. The society is well connected by different modes of transportation. If you are interested, please contact us for more details.",West,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['AC', 'Full Power Backup', 'Gas connection', 'Intercom']"
